eval_loss,eval_rouge1,eval_rouge2,eval_rougeL,eval_rougeLsum,eval_bleu,eval_runtime,eval_samples_per_second,eval_steps_per_second,name
18.688684463500977,0.5675597210058536,0.4026742934485865,0.5377190665518028,0.5384905916102514,0.2696983049365079,53.2029,11.033,0.357,faviq_r_set
18.297880172729492,0.560875724502381,0.34797674959554675,0.5251603905124627,0.5255111466459652,0.2525956020251522,17.1251,6.307,0.234,claim_decomp
18.39762306213379,0.5649688475371046,0.40927404808785744,0.5318415735303627,0.5333945921635883,0.22944304794696385,41.6705,10.223,0.336,faviq_a_set
18.223464965820312,0.31087648387345235,0.10716996146409277,0.27334939544180625,0.27227679118674053,0.05580524763771206,19.9994,7.25,0.25,fact_checking_briefs
