eval_loss,eval_rouge1,eval_rouge2,eval_rougeL,eval_rougeLsum,eval_bleu,eval_runtime,eval_samples_per_second,eval_steps_per_second,name
19.310344696044922,0.506272668659745,0.3239510368527937,0.46990721884855063,0.4697328565811113,0.1873183349613926,68.5592,8.562,0.277,faviq_r_set
22.01847267150879,0.4554804718304788,0.22001268318274286,0.4067164223030958,0.40584824677623377,0.12920773611673933,20.2146,5.343,0.198,claim_decomp
19.03175163269043,0.5068111021926271,0.33193458776617857,0.4621714635017338,0.4623767084738232,0.17143077130950432,52.4931,8.115,0.267,faviq_a_set
21.5742130279541,0.31719559954408466,0.1141056179295831,0.27757068113467726,0.2760450888338619,0.05800281347099288,23.7511,6.105,0.211,fact_checking_briefs
