eval_loss,eval_rouge1,eval_rouge2,eval_rougeL,eval_rougeLsum,eval_bleu,eval_runtime,eval_samples_per_second,eval_steps_per_second,name
22.1285457611084,0.32037601800195714,0.14083390384443448,0.2893510295418849,0.2895407799598816,0.0720724002920492,395.3998,9.654,0.303,gpt_generated
20.896778106689453,0.5271563930971438,0.37664268579176297,0.4980874996620571,0.49873802761161334,0.33055127957864006,68.6449,8.551,0.277,faviq_r_set
22.48790740966797,0.43570770874719533,0.23432270125847537,0.38287026463395457,0.3825742138184368,0.16733603023969745,20.1719,5.354,0.198,claim_decomp
20.641979217529297,0.5483170741521111,0.4015113493680049,0.5192624409802096,0.5198800486172422,0.3121874410935331,53.0487,8.03,0.264,faviq_a_set
